sector_name,subsector_name,series_id,series_name,year,country_name,country_value,income_group_name,income_group_average,subregion_name,region_name,region_average
Information and Communications Technology (ICT),"Censorship, Misinformation, and Digital Rights",68993,"Varieties of Democracy: Government social media censorship in practice, model estimates (0 is average, higher indicates stronger electoral principles of democracy)",2021,Guinea,-2.303,Lower Middle Income Country (World Bank Classification),-0.259176471,West Africa,Sub-Saharan Africa,0.007897959
Information and Communications Technology (ICT),"Censorship, Misinformation, and Digital Rights",68993,"Varieties of Democracy: Government social media censorship in practice, model estimates (0 is average, higher indicates stronger electoral principles of democracy)",2022,Guinea,-2.225,Lower Middle Income Country (World Bank Classification),-0.266843137,West Africa,Sub-Saharan Africa,-0.014530612
Information and Communications Technology (ICT),Digital Society and Governance,68997,"Varieties of Democracy: Online media existence, model estimates (0 is average, higher is more)",2012,Guinea,-1.028,Lower Middle Income Country (World Bank Classification),-0.494862745,West Africa,Sub-Saharan Africa,-0.599489796
Information and Communications Technology (ICT),Digital Society and Governance,68997,"Varieties of Democracy: Online media existence, model estimates (0 is average, higher is more)",2013,Guinea,-1.028,Lower Middle Income Country (World Bank Classification),-0.437411765,West Africa,Sub-Saharan Africa,-0.563877551
Information and Communications Technology (ICT),Digital Society and Governance,68997,"Varieties of Democracy: Online media existence, model estimates (0 is average, higher is more)",2014,Guinea,-1.028,Lower Middle Income Country (World Bank Classification),-0.358313725,West Africa,Sub-Saharan Africa,-0.537571429
Information and Communications Technology (ICT),Digital Society and Governance,68997,"Varieties of Democracy: Online media existence, model estimates (0 is average, higher is more)",2015,Guinea,-0.651,Lower Middle Income Country (World Bank Classification),-0.325294118,West Africa,Sub-Saharan Africa,-0.512938776
Information and Communications Technology (ICT),Digital Society and Governance,68997,"Varieties of Democracy: Online media existence, model estimates (0 is average, higher is more)",2016,Guinea,-0.651,Lower Middle Income Country (World Bank Classification),-0.298745098,West Africa,Sub-Saharan Africa,-0.501061224
Information and Communications Technology (ICT),Digital Society and Governance,68997,"Varieties of Democracy: Online media existence, model estimates (0 is average, higher is more)",2017,Guinea,-0.651,Lower Middle Income Country (World Bank Classification),-0.234333333,West Africa,Sub-Saharan Africa,-0.476673469
Information and Communications Technology (ICT),Digital Society and Governance,68997,"Varieties of Democracy: Online media existence, model estimates (0 is average, higher is more)",2018,Guinea,-0.651,Lower Middle Income Country (World Bank Classification),-0.239176471,West Africa,Sub-Saharan Africa,-0.443020408
Information and Communications Technology (ICT),Digital Society and Governance,68997,"Varieties of Democracy: Online media existence, model estimates (0 is average, higher is more)",2019,Guinea,-0.651,Lower Middle Income Country (World Bank Classification),-0.146039216,West Africa,Sub-Saharan Africa,-0.357530612
Information and Communications Technology (ICT),Digital Society and Governance,68997,"Varieties of Democracy: Online media existence, model estimates (0 is average, higher is more)",2020,Guinea,-0.604,Lower Middle Income Country (World Bank Classification),-0.136745098,West Africa,Sub-Saharan Africa,-0.356306122
Information and Communications Technology (ICT),Digital Society and Governance,68997,"Varieties of Democracy: Online media existence, model estimates (0 is average, higher is more)",2021,Guinea,-0.604,Lower Middle Income Country (World Bank Classification),-0.134529412,West Africa,Sub-Saharan Africa,-0.289612245
Information and Communications Technology (ICT),Digital Society and Governance,68997,"Varieties of Democracy: Online media existence, model estimates (0 is average, higher is more)",2022,Guinea,-0.604,Lower Middle Income Country (World Bank Classification),-0.098215686,West Africa,Sub-Saharan Africa,-0.26577551
Information and Communications Technology (ICT),Digital Society and Governance,68999,"Varieties of Democracy: Average people's use of social media to organize offline action, model estimates (0 is average, higher is more)",2012,Guinea,-0.502,Lower Middle Income Country (World Bank Classification),-0.225196078,West Africa,Sub-Saharan Africa,-0.321122449
Information and Communications Technology (ICT),Digital Society and Governance,68999,"Varieties of Democracy: Average people's use of social media to organize offline action, model estimates (0 is average, higher is more)",2013,Guinea,-0.502,Lower Middle Income Country (World Bank Classification),-0.121,West Africa,Sub-Saharan Africa,-0.241530612
Information and Communications Technology (ICT),Digital Society and Governance,68999,"Varieties of Democracy: Average people's use of social media to organize offline action, model estimates (0 is average, higher is more)",2014,Guinea,-0.502,Lower Middle Income Country (World Bank Classification),-0.079078431,West Africa,Sub-Saharan Africa,-0.162632653
Information and Communications Technology (ICT),Digital Society and Governance,68999,"Varieties of Democracy: Average people's use of social media to organize offline action, model estimates (0 is average, higher is more)",2015,Guinea,-0.502,Lower Middle Income Country (World Bank Classification),0.037392157,West Africa,Sub-Saharan Africa,-0.120102041
Information and Communications Technology (ICT),Digital Society and Governance,68999,"Varieties of Democracy: Average people's use of social media to organize offline action, model estimates (0 is average, higher is more)",2016,Guinea,-0.502,Lower Middle Income Country (World Bank Classification),0.097431373,West Africa,Sub-Saharan Africa,-0.101163265
Information and Communications Technology (ICT),Digital Society and Governance,68999,"Varieties of Democracy: Average people's use of social media to organize offline action, model estimates (0 is average, higher is more)",2017,Guinea,-0.502,Lower Middle Income Country (World Bank Classification),0.1440588235294118,West Africa,Sub-Saharan Africa,-0.074040816
Information and Communications Technology (ICT),Digital Society and Governance,68999,"Varieties of Democracy: Average people's use of social media to organize offline action, model estimates (0 is average, higher is more)",2018,Guinea,-0.502,Lower Middle Income Country (World Bank Classification),0.2438235294117647,West Africa,Sub-Saharan Africa,-0.06955102
Information and Communications Technology (ICT),Digital Society and Governance,68999,"Varieties of Democracy: Average people's use of social media to organize offline action, model estimates (0 is average, higher is more)",2019,Guinea,-0.502,Lower Middle Income Country (World Bank Classification),0.3139411764705882,West Africa,Sub-Saharan Africa,0.025653061
Information and Communications Technology (ICT),Digital Society and Governance,68999,"Varieties of Democracy: Average people's use of social media to organize offline action, model estimates (0 is average, higher is more)",2020,Guinea,0.49,Lower Middle Income Country (World Bank Classification),0.3377843137254902,West Africa,Sub-Saharan Africa,0.1678775510204082
Information and Communications Technology (ICT),Digital Society and Governance,68999,"Varieties of Democracy: Average people's use of social media to organize offline action, model estimates (0 is average, higher is more)",2021,Guinea,0.49,Lower Middle Income Country (World Bank Classification),0.3033921568627451,West Africa,Sub-Saharan Africa,0.09455102
Information and Communications Technology (ICT),Digital Society and Governance,68999,"Varieties of Democracy: Average people's use of social media to organize offline action, model estimates (0 is average, higher is more)",2022,Guinea,1.547,Lower Middle Income Country (World Bank Classification),0.2716470588235294,West Africa,Sub-Saharan Africa,0.096367347
Information and Communications Technology (ICT),Digital Society and Governance,69004,"Varieties of Democracy: Political parties cyber security capacity, model estimates (0 is average, higher is more)",2012,Guinea,-1.127,Lower Middle Income Country (World Bank Classification),-0.501137255,West Africa,Sub-Saharan Africa,-0.740653061
Information and Communications Technology (ICT),Digital Society and Governance,69004,"Varieties of Democracy: Political parties cyber security capacity, model estimates (0 is average, higher is more)",2013,Guinea,-1.127,Lower Middle Income Country (World Bank Classification),-0.482568627,West Africa,Sub-Saharan Africa,-0.724244898
Information and Communications Technology (ICT),Digital Society and Governance,69004,"Varieties of Democracy: Political parties cyber security capacity, model estimates (0 is average, higher is more)",2014,Guinea,-1.127,Lower Middle Income Country (World Bank Classification),-0.441372549,West Africa,Sub-Saharan Africa,-0.696163265
Information and Communications Technology (ICT),Digital Society and Governance,69004,"Varieties of Democracy: Political parties cyber security capacity, model estimates (0 is average, higher is more)",2015,Guinea,-1.127,Lower Middle Income Country (World Bank Classification),-0.434392157,West Africa,Sub-Saharan Africa,-0.69177551
Information and Communications Technology (ICT),Digital Society and Governance,69004,"Varieties of Democracy: Political parties cyber security capacity, model estimates (0 is average, higher is more)",2016,Guinea,-1.127,Lower Middle Income Country (World Bank Classification),-0.38845098,West Africa,Sub-Saharan Africa,-0.685265306
Information and Communications Technology (ICT),Digital Society and Governance,69004,"Varieties of Democracy: Political parties cyber security capacity, model estimates (0 is average, higher is more)",2017,Guinea,-1.127,Lower Middle Income Country (World Bank Classification),-0.383196078,West Africa,Sub-Saharan Africa,-0.683510204
Information and Communications Technology (ICT),Digital Society and Governance,69004,"Varieties of Democracy: Political parties cyber security capacity, model estimates (0 is average, higher is more)",2018,Guinea,-1.127,Lower Middle Income Country (World Bank Classification),-0.375509804,West Africa,Sub-Saharan Africa,-0.682163265
Information and Communications Technology (ICT),Digital Society and Governance,69004,"Varieties of Democracy: Political parties cyber security capacity, model estimates (0 is average, higher is more)",2019,Guinea,-1.127,Lower Middle Income Country (World Bank Classification),-0.240627451,West Africa,Sub-Saharan Africa,-0.582612245
Information and Communications Technology (ICT),Digital Society and Governance,69004,"Varieties of Democracy: Political parties cyber security capacity, model estimates (0 is average, higher is more)",2020,Guinea,-1.127,Lower Middle Income Country (World Bank Classification),-0.246490196,West Africa,Sub-Saharan Africa,-0.470591837
Information and Communications Technology (ICT),Digital Society and Governance,69004,"Varieties of Democracy: Political parties cyber security capacity, model estimates (0 is average, higher is more)",2021,Guinea,-1.127,Lower Middle Income Country (World Bank Classification),-0.220156863,West Africa,Sub-Saharan Africa,-0.46344898
Information and Communications Technology (ICT),Digital Society and Governance,69004,"Varieties of Democracy: Political parties cyber security capacity, model estimates (0 is average, higher is more)",2022,Guinea,-1.224,Lower Middle Income Country (World Bank Classification),-0.22754902,West Africa,Sub-Saharan Africa,-0.512816327
Information and Communications Technology (ICT),"Censorship, Misinformation, and Digital Rights",69008,"Varieties of Democracy: Privacy protection by law exists, model estimates (0 is average, higher indicates stronger electoral principles of democracy)",2012,Guinea,-1.74,Lower Middle Income Country (World Bank Classification),-0.766960784,West Africa,Sub-Saharan Africa,-0.764571429
Information and Communications Technology (ICT),"Censorship, Misinformation, and Digital Rights",69008,"Varieties of Democracy: Privacy protection by law exists, model estimates (0 is average, higher indicates stronger electoral principles of democracy)",2013,Guinea,-1.74,Lower Middle Income Country (World Bank Classification),-0.759431373,West Africa,Sub-Saharan Africa,-0.726489796
Information and Communications Technology (ICT),"Censorship, Misinformation, and Digital Rights",69008,"Varieties of Democracy: Privacy protection by law exists, model estimates (0 is average, higher indicates stronger electoral principles of democracy)",2014,Guinea,-1.74,Lower Middle Income Country (World Bank Classification),-0.730607843,West Africa,Sub-Saharan Africa,-0.646163265
Information and Communications Technology (ICT),"Censorship, Misinformation, and Digital Rights",69008,"Varieties of Democracy: Privacy protection by law exists, model estimates (0 is average, higher indicates stronger electoral principles of democracy)",2015,Guinea,-1.197,Lower Middle Income Country (World Bank Classification),-0.683901961,West Africa,Sub-Saharan Africa,-0.606306122
Information and Communications Technology (ICT),"Censorship, Misinformation, and Digital Rights",69008,"Varieties of Democracy: Privacy protection by law exists, model estimates (0 is average, higher indicates stronger electoral principles of democracy)",2016,Guinea,-0.53,Lower Middle Income Country (World Bank Classification),-0.616333333,West Africa,Sub-Saharan Africa,-0.515387755
Information and Communications Technology (ICT),"Censorship, Misinformation, and Digital Rights",69008,"Varieties of Democracy: Privacy protection by law exists, model estimates (0 is average, higher indicates stronger electoral principles of democracy)",2017,Guinea,-0.53,Lower Middle Income Country (World Bank Classification),-0.603490196,West Africa,Sub-Saharan Africa,-0.451632653
Information and Communications Technology (ICT),"Censorship, Misinformation, and Digital Rights",69008,"Varieties of Democracy: Privacy protection by law exists, model estimates (0 is average, higher indicates stronger electoral principles of democracy)",2018,Guinea,-0.53,Lower Middle Income Country (World Bank Classification),-0.51045098,West Africa,Sub-Saharan Africa,-0.37377551
Information and Communications Technology (ICT),"Censorship, Misinformation, and Digital Rights",69008,"Varieties of Democracy: Privacy protection by law exists, model estimates (0 is average, higher indicates stronger electoral principles of democracy)",2019,Guinea,-0.53,Lower Middle Income Country (World Bank Classification),-0.494823529,West Africa,Sub-Saharan Africa,-0.351612245
Information and Communications Technology (ICT),"Censorship, Misinformation, and Digital Rights",69008,"Varieties of Democracy: Privacy protection by law exists, model estimates (0 is average, higher indicates stronger electoral principles of democracy)",2020,Guinea,-0.53,Lower Middle Income Country (World Bank Classification),-0.498196078,West Africa,Sub-Saharan Africa,-0.356408163
Information and Communications Technology (ICT),"Censorship, Misinformation, and Digital Rights",69008,"Varieties of Democracy: Privacy protection by law exists, model estimates (0 is average, higher indicates stronger electoral principles of democracy)",2021,Guinea,-0.53,Lower Middle Income Country (World Bank Classification),-0.430960784,West Africa,Sub-Saharan Africa,-0.302163265
Information and Communications Technology (ICT),"Censorship, Misinformation, and Digital Rights",69008,"Varieties of Democracy: Privacy protection by law exists, model estimates (0 is average, higher indicates stronger electoral principles of democracy)",2022,Guinea,-0.53,Lower Middle Income Country (World Bank Classification),-0.464078431,West Africa,Sub-Saharan Africa,-0.315734694
"Democracy, Human Rights, and Governance",Human Rights,69028,"Varieties of Democracy: Power distributed by social group, model estimates (0 is average, higher indicates stronger electoral principles of democracy)",2012,Guinea,0.359,Lower Middle Income Country (World Bank Classification),0.6656862745098039,West Africa,Sub-Saharan Africa,0.5013061224489796
"Democracy, Human Rights, and Governance",Human Rights,69028,"Varieties of Democracy: Power distributed by social group, model estimates (0 is average, higher indicates stronger electoral principles of democracy)",2013,Guinea,0.377,Lower Middle Income Country (World Bank Classification),0.6388039215686275,West Africa,Sub-Saharan Africa,0.4753265306122449
"Democracy, Human Rights, and Governance",Human Rights,69028,"Varieties of Democracy: Power distributed by social group, model estimates (0 is average, higher indicates stronger electoral principles of democracy)",2014,Guinea,0.377,Lower Middle Income Country (World Bank Classification),0.6395882352941176,West Africa,Sub-Saharan Africa,0.4693469387755102
"Democracy, Human Rights, and Governance",Human Rights,69028,"Varieties of Democracy: Power distributed by social group, model estimates (0 is average, higher indicates stronger electoral principles of democracy)",2015,Guinea,0.377,Lower Middle Income Country (World Bank Classification),0.635921569,West Africa,Sub-Saharan Africa,0.4741836734693878
"Democracy, Human Rights, and Governance",Human Rights,69028,"Varieties of Democracy: Power distributed by social group, model estimates (0 is average, higher indicates stronger electoral principles of democracy)",2016,Guinea,0.377,Lower Middle Income Country (World Bank Classification),0.6408235294117647,West Africa,Sub-Saharan Africa,0.4950816326530612
"Democracy, Human Rights, and Governance",Human Rights,69028,"Varieties of Democracy: Power distributed by social group, model estimates (0 is average, higher indicates stronger electoral principles of democracy)",2017,Guinea,0.377,Lower Middle Income Country (World Bank Classification),0.6660980392156863,West Africa,Sub-Saharan Africa,0.4747959183673469
"Democracy, Human Rights, and Governance",Human Rights,69028,"Varieties of Democracy: Power distributed by social group, model estimates (0 is average, higher indicates stronger electoral principles of democracy)",2018,Guinea,0.377,Lower Middle Income Country (World Bank Classification),0.6985098039215686,West Africa,Sub-Saharan Africa,0.5248163265306122
"Democracy, Human Rights, and Governance",Human Rights,69028,"Varieties of Democracy: Power distributed by social group, model estimates (0 is average, higher indicates stronger electoral principles of democracy)",2019,Guinea,0.223,Lower Middle Income Country (World Bank Classification),0.6553333333333333,West Africa,Sub-Saharan Africa,0.5577551020408163
"Democracy, Human Rights, and Governance",Human Rights,69028,"Varieties of Democracy: Power distributed by social group, model estimates (0 is average, higher indicates stronger electoral principles of democracy)",2020,Guinea,0.071,Lower Middle Income Country (World Bank Classification),0.6382156862745098,West Africa,Sub-Saharan Africa,0.524469388
"Democracy, Human Rights, and Governance",Human Rights,69028,"Varieties of Democracy: Power distributed by social group, model estimates (0 is average, higher indicates stronger electoral principles of democracy)",2021,Guinea,0.071,Lower Middle Income Country (World Bank Classification),0.5440980392156863,West Africa,Sub-Saharan Africa,0.5221224489795918
"Democracy, Human Rights, and Governance",Human Rights,69028,"Varieties of Democracy: Power distributed by social group, model estimates (0 is average, higher indicates stronger electoral principles of democracy)",2022,Guinea,0.071,Lower Middle Income Country (World Bank Classification),0.5355686274509804,West Africa,Sub-Saharan Africa,0.5780612244897959
"Democracy, Human Rights, and Governance",Good Governance,71160,"Legatum Prosperity Index: Safety and Security Pillar, score (0 to 100, higher is better)",2013,Guinea,63.045655,Lower Middle Income Country (World Bank Classification),61.662648063829787234042553191489,West Africa,Sub-Saharan Africa,60.601137877551020408163265306122
"Democracy, Human Rights, and Governance",Good Governance,71160,"Legatum Prosperity Index: Safety and Security Pillar, score (0 to 100, higher is better)",2014,Guinea,63.762074,Lower Middle Income Country (World Bank Classification),60.814891595744680851063829787234,West Africa,Sub-Saharan Africa,60.415316571428571428571428571429
"Democracy, Human Rights, and Governance",Good Governance,71160,"Legatum Prosperity Index: Safety and Security Pillar, score (0 to 100, higher is better)",2015,Guinea,59.384408,Lower Middle Income Country (World Bank Classification),61.656676489361702127659574468085,West Africa,Sub-Saharan Africa,60.454922571428571428571428571429
"Democracy, Human Rights, and Governance",Good Governance,71160,"Legatum Prosperity Index: Safety and Security Pillar, score (0 to 100, higher is better)",2016,Guinea,61.466839,Lower Middle Income Country (World Bank Classification),61.514854723404255319148936170213,West Africa,Sub-Saharan Africa,60.435126183673469387755102040816
"Democracy, Human Rights, and Governance",Good Governance,71160,"Legatum Prosperity Index: Safety and Security Pillar, score (0 to 100, higher is better)",2017,Guinea,64.113723,Lower Middle Income Country (World Bank Classification),59.940101829787234042553191489362,West Africa,Sub-Saharan Africa,59.130799571428571428571428571429
"Democracy, Human Rights, and Governance",Good Governance,71160,"Legatum Prosperity Index: Safety and Security Pillar, score (0 to 100, higher is better)",2018,Guinea,63.027092,Lower Middle Income Country (World Bank Classification),60.010404085106382978723404255319,West Africa,Sub-Saharan Africa,58.158518918367346938775510204082
"Democracy, Human Rights, and Governance",Good Governance,71160,"Legatum Prosperity Index: Safety and Security Pillar, score (0 to 100, higher is better)",2019,Guinea,64.414536,Lower Middle Income Country (World Bank Classification),61.651757170212765957446808510638,West Africa,Sub-Saharan Africa,59.206738448979591836734693877551
"Democracy, Human Rights, and Governance",Good Governance,71160,"Legatum Prosperity Index: Safety and Security Pillar, score (0 to 100, higher is better)",2020,Guinea,60.61101,Lower Middle Income Country (World Bank Classification),61.388959446808510638297872340426,West Africa,Sub-Saharan Africa,58.714450326530612244897959183673
"Democracy, Human Rights, and Governance",Good Governance,71160,"Legatum Prosperity Index: Safety and Security Pillar, score (0 to 100, higher is better)",2021,Guinea,61.008766,Lower Middle Income Country (World Bank Classification),61.2913070212765957446809,West Africa,Sub-Saharan Africa,58.304006612244897959183673469388
"Democracy, Human Rights, and Governance",Good Governance,71160,"Legatum Prosperity Index: Safety and Security Pillar, score (0 to 100, higher is better)",2022,Guinea,58.852473,Lower Middle Income Country (World Bank Classification),61.373589851063829787234042553191,West Africa,Sub-Saharan Africa,57.798780959183673469387755102041
"Democracy, Human Rights, and Governance",Good Governance,71160,"Legatum Prosperity Index: Safety and Security Pillar, score (0 to 100, higher is better)",2023,Guinea,59.670785,Lower Middle Income Country (World Bank Classification),61.963371127659574468085106382979,West Africa,Sub-Saharan Africa,57.934440102040816326530612244898
"Democracy, Human Rights, and Governance",Civil Society,72773,"Varieties of Democracy: Civil Society Organization, model estimates (CSO)Structure, large encompassing organizations dominate (0 = no, 1 = yes)",2012,Guinea,0.364,Lower Middle Income Country (World Bank Classification),0.2449411764705882,West Africa,Sub-Saharan Africa,0.2449387755102041
"Democracy, Human Rights, and Governance",Civil Society,72773,"Varieties of Democracy: Civil Society Organization, model estimates (CSO)Structure, large encompassing organizations dominate (0 = no, 1 = yes)",2013,Guinea,0.273,Lower Middle Income Country (World Bank Classification),0.2343529411764706,West Africa,Sub-Saharan Africa,0.2167959183673469
"Democracy, Human Rights, and Governance",Civil Society,72773,"Varieties of Democracy: Civil Society Organization, model estimates (CSO)Structure, large encompassing organizations dominate (0 = no, 1 = yes)",2014,Guinea,0.273,Lower Middle Income Country (World Bank Classification),0.2361372549019608,West Africa,Sub-Saharan Africa,0.2168367346938776
"Democracy, Human Rights, and Governance",Civil Society,72773,"Varieties of Democracy: Civil Society Organization, model estimates (CSO)Structure, large encompassing organizations dominate (0 = no, 1 = yes)",2015,Guinea,0.364,Lower Middle Income Country (World Bank Classification),0.2462352941176471,West Africa,Sub-Saharan Africa,0.218734694
"Democracy, Human Rights, and Governance",Civil Society,72773,"Varieties of Democracy: Civil Society Organization, model estimates (CSO)Structure, large encompassing organizations dominate (0 = no, 1 = yes)",2016,Guinea,0.364,Lower Middle Income Country (World Bank Classification),0.247843137,West Africa,Sub-Saharan Africa,0.2178163265306122
"Democracy, Human Rights, and Governance",Civil Society,72773,"Varieties of Democracy: Civil Society Organization, model estimates (CSO)Structure, large encompassing organizations dominate (0 = no, 1 = yes)",2017,Guinea,0.4,Lower Middle Income Country (World Bank Classification),0.2503529411764706,West Africa,Sub-Saharan Africa,0.2205102040816327
"Democracy, Human Rights, and Governance",Civil Society,72773,"Varieties of Democracy: Civil Society Organization, model estimates (CSO)Structure, large encompassing organizations dominate (0 = no, 1 = yes)",2018,Guinea,0.4,Lower Middle Income Country (World Bank Classification),0.2484509803921569,West Africa,Sub-Saharan Africa,0.2181632653061224
"Democracy, Human Rights, and Governance",Civil Society,72773,"Varieties of Democracy: Civil Society Organization, model estimates (CSO)Structure, large encompassing organizations dominate (0 = no, 1 = yes)",2019,Guinea,0.222,Lower Middle Income Country (World Bank Classification),0.2504117647058824,West Africa,Sub-Saharan Africa,0.2009183673469388
"Democracy, Human Rights, and Governance",Civil Society,72773,"Varieties of Democracy: Civil Society Organization, model estimates (CSO)Structure, large encompassing organizations dominate (0 = no, 1 = yes)",2020,Guinea,0,Lower Middle Income Country (World Bank Classification),0.2500196078431373,West Africa,Sub-Saharan Africa,0.2032857142857143
"Democracy, Human Rights, and Governance",Civil Society,72773,"Varieties of Democracy: Civil Society Organization, model estimates (CSO)Structure, large encompassing organizations dominate (0 = no, 1 = yes)",2021,Guinea,0,Lower Middle Income Country (World Bank Classification),0.2581764705882353,West Africa,Sub-Saharan Africa,0.2113061224489796
"Democracy, Human Rights, and Governance",Civil Society,72773,"Varieties of Democracy: Civil Society Organization, model estimates (CSO)Structure, large encompassing organizations dominate (0 = no, 1 = yes)",2022,Guinea,0.25,Lower Middle Income Country (World Bank Classification),0.2544509803921569,West Africa,Sub-Saharan Africa,0.2285918367346939
"Democracy, Human Rights, and Governance",Rule of Law,72776,"Varieties of Democracy: Government attacks on judiciary, original scale (0-4, higher indicates stronger electoral principles of democracy)",2012,Guinea,3.701,Lower Middle Income Country (World Bank Classification),2.84903921568627450980392,West Africa,Sub-Saharan Africa,2.92144897959183673469388
"Democracy, Human Rights, and Governance",Rule of Law,72776,"Varieties of Democracy: Government attacks on judiciary, original scale (0-4, higher indicates stronger electoral principles of democracy)",2013,Guinea,3.746,Lower Middle Income Country (World Bank Classification),3.014705882352941,West Africa,Sub-Saharan Africa,3.00781632653061224489796
"Democracy, Human Rights, and Governance",Rule of Law,72776,"Varieties of Democracy: Government attacks on judiciary, original scale (0-4, higher indicates stronger electoral principles of democracy)",2014,Guinea,3.675,Lower Middle Income Country (World Bank Classification),2.97970588235294117647059,West Africa,Sub-Saharan Africa,3.00053061224489795918367
"Democracy, Human Rights, and Governance",Rule of Law,72776,"Varieties of Democracy: Government attacks on judiciary, original scale (0-4, higher indicates stronger electoral principles of democracy)",2015,Guinea,3.838,Lower Middle Income Country (World Bank Classification),3.03986274509803921568627,West Africa,Sub-Saharan Africa,3.009387755102041
"Democracy, Human Rights, and Governance",Rule of Law,72776,"Varieties of Democracy: Government attacks on judiciary, original scale (0-4, higher indicates stronger electoral principles of democracy)",2016,Guinea,3.838,Lower Middle Income Country (World Bank Classification),2.97515686274509803921569,West Africa,Sub-Saharan Africa,2.99657142857142857142857
"Democracy, Human Rights, and Governance",Rule of Law,72776,"Varieties of Democracy: Government attacks on judiciary, original scale (0-4, higher indicates stronger electoral principles of democracy)",2017,Guinea,3.889,Lower Middle Income Country (World Bank Classification),2.98011764705882352941176,West Africa,Sub-Saharan Africa,3.10206122448979591836735
"Democracy, Human Rights, and Governance",Rule of Law,72776,"Varieties of Democracy: Government attacks on judiciary, original scale (0-4, higher indicates stronger electoral principles of democracy)",2018,Guinea,3.821,Lower Middle Income Country (World Bank Classification),2.99774509803921568627451,West Africa,Sub-Saharan Africa,3.046
"Democracy, Human Rights, and Governance",Rule of Law,72776,"Varieties of Democracy: Government attacks on judiciary, original scale (0-4, higher indicates stronger electoral principles of democracy)",2019,Guinea,3.167,Lower Middle Income Country (World Bank Classification),3.0554509803921568627451,West Africa,Sub-Saharan Africa,3.10763265306122448979592
"Democracy, Human Rights, and Governance",Rule of Law,72776,"Varieties of Democracy: Government attacks on judiciary, original scale (0-4, higher indicates stronger electoral principles of democracy)",2020,Guinea,3.167,Lower Middle Income Country (World Bank Classification),3.04056862745098039215686,West Africa,Sub-Saharan Africa,3.06977551020408163265306
"Democracy, Human Rights, and Governance",Rule of Law,72776,"Varieties of Democracy: Government attacks on judiciary, original scale (0-4, higher indicates stronger electoral principles of democracy)",2021,Guinea,3.175,Lower Middle Income Country (World Bank Classification),2.97711764705882352941176,West Africa,Sub-Saharan Africa,2.99377551020408163265306
"Democracy, Human Rights, and Governance",Rule of Law,72776,"Varieties of Democracy: Government attacks on judiciary, original scale (0-4, higher indicates stronger electoral principles of democracy)",2022,Guinea,3.356,Lower Middle Income Country (World Bank Classification),3.006078431372549,West Africa,Sub-Saharan Africa,3.00383673469387755102041
"Democracy, Human Rights, and Governance",Elections and Political Processes,73079,"Varieties of Democracy: Elections multiparty, original scale (0-4, higher indicates stronger electoral principles of democracy)",2011,Guinea,3.96,Lower Middle Income Country (World Bank Classification),3.33639215686274509803922,West Africa,Sub-Saharan Africa,3.49548888888888888888889
"Democracy, Human Rights, and Governance",Elections and Political Processes,73079,"Varieties of Democracy: Elections multiparty, original scale (0-4, higher indicates stronger electoral principles of democracy)",2012,Guinea,3.96,Lower Middle Income Country (World Bank Classification),3.34282352941176470588235,West Africa,Sub-Saharan Africa,3.48806666666666666666667
"Democracy, Human Rights, and Governance",Elections and Political Processes,73079,"Varieties of Democracy: Elections multiparty, original scale (0-4, higher indicates stronger electoral principles of democracy)",2013,Guinea,3.755,Lower Middle Income Country (World Bank Classification),3.37339215686274509803922,West Africa,Sub-Saharan Africa,3.4714
"Democracy, Human Rights, and Governance",Elections and Political Processes,73079,"Varieties of Democracy: Elections multiparty, original scale (0-4, higher indicates stronger electoral principles of democracy)",2014,Guinea,3.755,Lower Middle Income Country (World Bank Classification),3.31349019607843137254902,West Africa,Sub-Saharan Africa,3.50224444444444444444444
"Democracy, Human Rights, and Governance",Elections and Political Processes,73079,"Varieties of Democracy: Elections multiparty, original scale (0-4, higher indicates stronger electoral principles of democracy)",2015,Guinea,3.569,Lower Middle Income Country (World Bank Classification),3.3299019607843137254902,West Africa,Sub-Saharan Africa,3.52371739130434782608696
"Democracy, Human Rights, and Governance",Elections and Political Processes,73079,"Varieties of Democracy: Elections multiparty, original scale (0-4, higher indicates stronger electoral principles of democracy)",2016,Guinea,3.569,Lower Middle Income Country (World Bank Classification),3.31474509803921568627451,West Africa,Sub-Saharan Africa,3.516956522
"Democracy, Human Rights, and Governance",Elections and Political Processes,73079,"Varieties of Democracy: Elections multiparty, original scale (0-4, higher indicates stronger electoral principles of democracy)",2017,Guinea,3.569,Lower Middle Income Country (World Bank Classification),3.29935294117647058823529,West Africa,Sub-Saharan Africa,3.50834042553191489361702
"Democracy, Human Rights, and Governance",Elections and Political Processes,73079,"Varieties of Democracy: Elections multiparty, original scale (0-4, higher indicates stronger electoral principles of democracy)",2018,Guinea,3.569,Lower Middle Income Country (World Bank Classification),3.27023529411764705882353,West Africa,Sub-Saharan Africa,3.53193478260869565217391
"Democracy, Human Rights, and Governance",Elections and Political Processes,73079,"Varieties of Democracy: Elections multiparty, original scale (0-4, higher indicates stronger electoral principles of democracy)",2019,Guinea,3.569,Lower Middle Income Country (World Bank Classification),3.214,West Africa,Sub-Saharan Africa,3.46793478260869565217391
"Democracy, Human Rights, and Governance",Elections and Political Processes,73079,"Varieties of Democracy: Elections multiparty, original scale (0-4, higher indicates stronger electoral principles of democracy)",2020,Guinea,2.981,Lower Middle Income Country (World Bank Classification),3.201,West Africa,Sub-Saharan Africa,3.47924444444444444444444
